Fantastic. Thank you very much.	They close the meeting by thanking one another.
we're using a regular chip.	Will use a regular chip.
, it's cur it's double curved, so its curved all around.	The remote will be double-curved.
and we're thinking to carry-on with the fruit and vegetable theme, the colour combination just could just be named after different fruit, But we're thinking that, seeing as we're having it in interchangeable casing anyway, like banana could be black and yellow, watermelon red and green,	Casing will be interchangable and color schemes will be named and colored after fruits and vegetables.
So it's like special colour well we'll have two colours	Will be two colors, one for case and one for buttons.
, we're using plastic and rubber,	Will be made of plastic and rubber (rubber on remote for comfort).
And we have the company logo here It's in the middle of one of the little R_s. And then the other one is the power. So it's palm-held. buttons are accessible from your thumb.	They point out the company logo and LED, and demonstrate how the device is palm-held and thumb-acessible.
It's a pretty simple design. It's based on a mango?	The designers give the prototype presentation, showing their simple design that is based on a mango.
Evaluation criteria is next in line., we're gonna be doing an evaluation report together based on the protoptype that we've just seen. and looking looking back at my notes from our both our conceptual and our functional meetings, I made a list of what our original requirements and goals were, and we're gonna do it on a one to seven scale where one is true and seven is false. So basically the lower p the lower the points the better.	The marketing expert administers the product evaluation, and they rate each of the ten criteria on a scale of 1-7.
And this is just if you've got like eleven or twelve or thirt the plus. So one plus one would be eleven, You press a plus button? I've never heard of that kind before. but if if I wanna go to say number like sixty five, channel sixty five, if I press the six it'll go to channel six, and then I'll press the plus, and then it'll go to six and then put the five and it'll go to sixty five? we can further define that. I wouldn't have thought it'd be a problem that it went to channel six first, in like on the way to channel sixty five. like as long as we realise that's what it'll do. Well the there is a there's a delay on remotes I think. we went for like a a circular design for the numbers because we thought that's kind of a more natural movement than just going like that with your thumb. Okay, as for the colours, we were presented with a limited range of colours for this prototype. that this is not necessarily a representation of the true colours that we would necessarily use. and we're thinking to carry-on with the fruit and vegetable theme, the colour combination just could just be named after different fruit, But we're thinking that, seeing as we're having it in interchangeable casing anyway, like banana could be black and yellow, watermelon red and green, Banana's more representative of our colour scheme, like the company the yellow and black. or vanilla might be the most popular if it just blends in	They also discuss the numerical, volume, channel, and power buttons as well as the color scheme.
the agenda for this meeting is we'll initially have the prototype presentation by our two designers. And then we will evaluate it, given the criteria that that we gave gave it. And talk about our finances, whether we were under or over our budget.	The project manager opens the meeting by stating the agenda.
so then we forget the ball.	The team will not create a ball shaped remote.
Do you guys have any ideas for what it should look like? We want it to be a b a ball, I could draw sorta the ball idea. this is where it's connected together, and then when you open it out, it could fol it could be maybe flip, like a flip phone, Maybe a hinge that'll have to be the strongest part of it. the ball is a nice idea because of it's stability really, Also also you risk the hinges here. That's that's a problem. so we'd have to have it flat on one side at least, down here somewhere, but that's of course a weak point, yeah. I mean would we just have a flat spot on the bottom of the ball? The shape is perhaps not the most ideal. there must be a compromise between stability and design here, so. I can't think of anything other than a long rectangle for remote, it's not innovative, everybody does long remote My idea was just to have it be kind of like a keyboard type shape, you know, like video games We could also try to do the hinge thing, so it could like flip out that way. but something that would maybe fit in the hand easier. I mean maybe design something, that's sort of like So perhaps the the joystick the the keyboard idea might work better. Because even I suppose even with the ball it still not the ho easiest thing to hold, yeah. I think it's definitely got to be a a one-handed a one-handed job. if it's small it probably looks better, may not be th as functional. say we went with the ball the ball function, but maybe we give it sort of grips along the side s to make it easier to hold on to. But if we're gonna make it flat on the bottom, then that eliminates our ball anyways. And then we have the problem with the hinge. The question is also, I dunno, d do you really always want to open that thing when you have to use it	The team discussed universal usage, how to find remotes when misplaced, shapes and colors, ball shaped remotes, marketing strategies, keyboards on remotes, and remote sizes.
Generally, all remotes are sort of quite similar in their appearance. Do we want something crazy? we want something new that's gonna stand out. Maybe sorta spherical or something. A ball. We want it to be a b a ball, I can't think of anything other than a long rectangle for remote, it's not innovative, everybody does long remote keyboard type shape, you know, like video games Because even I suppose even with the ball it still not the ho easiest thing to hold, yeah. So perhaps the the joystick the the keyboard idea might work better. But if we're gonna make it flat on the bottom, then that eliminates our ball anyways. so then we forget the ball. So we've got our sort of keyboard kind.	What shape the remote should be.
marketing, you could s find out what is the most universally appealing remote control out there.	The marketing expert will find out what the most universally appealing remote control on the market is.
and then when you open it out, it could fol it could be maybe flip, like a flip phone, Maybe a hinge that'll have to be the strongest part of it. Also also you risk the hinges here. That's that's a problem. but that's of course a weak point, yeah. And then we have the problem with the hinge. The question is also, I dunno, d do you really always want to open that thing when you have to use it?	Having hinges on a ball shaped remote.
And then marketing will look and see what what people want.	The marketing expert will research user preferences
however one question is how stable is that thing supposed to be, because of it's stability really, the ball is a nice idea so we'd have to have it flat on one side at least, down here somewhere, I mean would we just have a flat spot on the bottom of the ball? there must be a compromise between stability and design here, so.	The stability of a ball shaped remote.
It's something that we're supposed to sell for about twenty five Euros	The remote will sell for 25 Euro.
as you all know we're here to create a brand new fantastic remote. I'm Nick Debusk, I'm the Project Manager. we'll just get started with everyone kind of letting each other know who they are and what you're doing, what your what your role is. I am Corinne Whiting and I will be the Marketing Expert In the function design phase I will be talking about user requirement specification, In the conceptual design phase I will be dealing with trend watching And then finally in the detailed design phase I will be doing product evaluation, I'm Ryan. I'm the User Interface Designer. likewise I've three different roles for each stage of design. the functional design is looking at the tex technical functions of a remote control. in the concept design, the user interface, And the detailed design sort of like the user interface design, I'm Manuel and I'm the Industrial Designer in in this project. In the functional design phase I'm I'll be dealing mostly with the requirements, we'll discuss what the prog what functions the the product has to fulfil and so and so on. in the conceptual design I'll be pro mostly dealing with properties and materials of our product. And the detailed design in the detailed design I'll be concerned with the look and feel of the product itself,	The project manager opened the meeting and had the team members introduce themselves and describe their roles in the upcoming project.
our our agenda is the opening, acquaintance which we've kinda done. tool training, project plan discussion and then closing. we are putting together a new remote control. we want it to be something original. of course we're a not only a electronics company but a fashion conscious electronics company, so we want it to be trendy and we want it to be easy to use. we've got the functional design, conceptual design and detailed design	The project manager then described the upcoming project.
let's just throw out some ideas of what kind of remote control we want to have, and then we can go into how we're gonna design it function of remote control is just just change channels is its main function. we want it to be a T_V_ remote or I I mean do we want it to to do other things besides just be a a television remote? I suppose you c try make it a universal remote But, you know, they all sorta have the same role changing channels, volumes and then programming. I think they all work on the same prin principle as well one thing I thought of with the remote control is you always lose 'em. So if there's a g a way of finding it quite easily, I thought that'd be quite good quite a good feature. So we should we should set our remote control up to where it has a like a tracking device you could whistle or make a noise there's a button on the T_V_ that you press and it'd beep. Generally, all remotes are sort of quite similar in their appearance. so they're kinda like long and rectangular. Do we want something crazy? we want something new that's gonna stand out. Maybe sorta spherical or something. A ball. Maybe like user-friendly, where you can use both hands, like a little keyboard type thing. I thought maybe, because people always tend to throw a remote control about the place to one another and maybe the actual controls are inside or something. you can't have it be any form and fulfil all functions at the same time, so there are always the some restrictions however one question is how stable is that thing supposed to be, How sturdy is it gonna be? we want it to to hold up to somebody's child, you know, throwing it across the room so ball-shaped, you know, if it were ball-shaped maybe, It could be cased on the outside and t everything could be inside. we want it to be modern, fun, sturdy,	The team then discussed their experiences with remote controls.
It's something that we're supposed to sell for about twenty five Euros goals for profits are I think somewhere around fifty million Euros, what they wanna make on it, so. Also since we're partners of the International Remote Control Association, maybe we wanna make it something that would globally appeal. marketing, you could s find out what is the most universally appealing remote control out there. And maybe as far as design goes, maybe we could have different ones for different target audiences, I think, sometimes remotes have too many buttons, so maybe as simple as possible, as few buttons inside as possible. if it had like if some kind of like light or something or lights around it.	They also discussed the project budget and which features they would like to see in the remote control they are to create.
the company wants us to incorporate the corporate colour and our slogan,	The corporate color and slogan must be incorporated into the design.
we want something that's simple. User interface concept, we want it to be something simple.	The remote will be simple.
the remote's only gonna be for the television,	The remote will only be used for televisions.
no teletext.	The team will not work with teletext.
And Ryan you work on how how well they'll work with the us with the user. So both of those concepts.	The user interface designer will explore how well a rounded, ergonomic remote and a two-piece remote work with the user.
you're watching trends	The marketing expert will examine trend watching reports
let's explore the the possibility of having the two-piece. So one for the the quick zapping and possibly one you know with just that rounded part that fits into your hand.	The team will explore the option of a two-piece remote.
the last meeting we went over who was responsible for what. I'm responsible for leading the meetings, keeping the notes, and coming up with the final presentation. Corinne is our Marketing Expert. Ryan is our User Interface Designer. And Manuel is the Industrial Designer. we decided our remote, we want it to be a universal remote we want to be modern, fun, different. it needs to be sturdy, easy to find, so we gonna have that locator function. and we want to be different. and then we went over a couple of different ideas. Ball-shaped phone. The keyboard shape. we decided that it should probably be one-handed. Something we could use with one hand.	The project manager recapped the events and decisions of the previous meeting.
as far as speech recognition goes, the younger group looks like they're all for it. From the fifteen to twenty five age group over ninety percent said they would pay more. And it kind of just went down incrementally. so maybe we could discuss this and decide if we think it's worth investing in this. At least if we're targeting the younger groups.	The research also indicated that younger users were interested speech recognition.
Having just listened to what Corinne just said, I'll draw on some of the things as well. Some things that sort of relevant to what I wanna say. I'm just gonna yeah approach the technical functions design. the method I used was to explore the technical functions of a remote control. And t s simplest approach that I came to is is to change, programme and operate an electronic device remotely. I had some things sent to me. Not very much. To look at similar devices. we discussed a universal one. But I think a universal remote control is actually quite a difficult object to design, and po possibly within maybe the budget that we do it, because you'd need to know all the spef specifications of a all the like electronic companies. You have to set them, reset them to everything. and that would only add buttons. Whereas I think the aim is to take away buttons. So I think it'd be better maybe to concentrate on maybe just a universal one for T_V_s. here here's just two pictures of remote controls. But one is user-centred. And you can straight away see there's less buttons. And the other one is engineer-centred where that's more specified for the sort of the elaborate piece of equipment it's trying to control and on what the have said and the market research and stuff probably looking at something that should be user-centred. Fewer buttons, simpler to use, maybe the other fifty percent, the buttons that are used very rarely like programming, they could be hidden maybe some remote controls you might have come across have maybe a little flip thi thing where they're hidden away. the major findings market researchers have said, it's the image and the appearance that people di dislike. So that we should concentrate on something that would set a trend. our product I think should be user interface orientated. Like I said to concentrate on T_V_ remote control,	The user interface designer spoke on the option to have a universal remote, presented two differently designed remotes available on the market, and described some features a user-centered remote should include.
this is my report, which is going to be based pretty much on a survey first of all, the method that I used was by doing some marketing research, by doing research on some interviews that were conducted. And then some internet research. I think there were a hundred remote users that they interviewed. And so I will show you some of the results from that, They said that the users dislike the look and feel of their current remote controls. And seventy five percent of the users find their remote controls to be ugly. And eighty percent of the users would be willing to spend more money if they could get a remote that would look fancy. I think that's definitely important. Seventy five percent of users said they zap a lot. And if anyone could clarify what that means? Zap, does that just mean like changing the channel? and fifty percent of the users say that they're only using ten percent of the buttons on their remote control. they kept track of the frequency per hour in using certain buttons. And some of them it looks like barely need to be included at all. Of course channel selection is used the most frequently. And then teletext was the next. Volume and then power. And then audio settings and screen settings and channel settings were practically never used. I think we could definitely eliminate or somehow combine a lot of the functions into one button. the biggest user frustrations, as we said fifty percent of people find that their remotes are lost somewhere, and so I think a tracking device of some sort would be a good idea. thirty four percent said it takes too much time to learn how to use a new remote. And twenty six percent said that the controls are bad for R_S_I_. as far as speech recognition goes, the younger group looks like they're all for it. From the fifteen to twenty five age group over ninety percent said they would pay more. And it kind of just went down incrementally. so maybe we could	The marketing expert presented research on user preferences and tendencies with remote controls.
They said that the users dislike the look and feel of their current remote controls. And seventy five percent of the users find their remote controls to be ugly. And eighty percent of the users would be willing to spend more money if they could get a remote that would look fancy. I think that's definitely important. Seventy five percent of users said they zap a lot. And if anyone could clarify what that means? Zap, does that just mean like changing the channel? and fifty percent of the users say that they're only using ten percent of the buttons on their remote control. And some of them it looks like barely need to be included at all. Of course channel selection is used the most frequently. And then teletext was the next. Volume and then power. And then audio settings and screen settings and channel settings were practically never used. I think we could definitely eliminate or somehow combine a lot of the functions into one button. the biggest user frustrations, as we said fifty percent of people find that their remotes are lost somewhere, and so I think a tracking device of some sort would be a good idea. thirty four percent said it takes too much time to learn how to use a new remote. And twenty six percent said that the controls are bad for R_S_I_.	The research indicated that users want remotes to be more attractive, to match the behavior of the user, to be easier to locate when misplaced, and not to cause RSI.
from all all three of your presentations, I think that we were on the right track a lot in our last meeting. We want something that looks good. we want something that's simple. We want something that you can find easily. And the speech recognition I I guess is kind of give or take. probably, I would say, probably not worth the investment at this point in time. I did have have a thought about the sort of the tracking thing. if it came with maybe a holder or holster, whatever you wanna call it. But if you don't put it back in, you press something like a little button on that, and that just sort of sends out a beep to find where it is or something. Just by infrared. That'd be, that'd be good if we were going with our our ball. Or or with you know I guess with any form that that would be good. that could be the charger. we could use rechargeable batteries in the remote. However, however you wanted to go about it, the holder could also be the charging unit. With the locator button. It looks like you're already on your way for working with the components. User interface concept, we want it to be something simple. Minimal number of buttons. I do still think it needs to be something that is ultimately one-handed. The ball is probably not a good idea. Shall we maybe shoot for a a specific target group? if we were shooting for young guys then it's a certain look to the remote. Or girls or older people? I don't know if that might cope with like the trend-watching. but maybe by the next meeting we'll have some info on that. we'll just say we've got a colour scheme for it. yellow it's nice and bright, with the buttons being grey or black. And our slogan pasted somewhere on it, on the the bottom maybe we could flare it or something. of course this will look like a bone then. it might be to look at sort of the	The team then discussed the option to include a recharger with a locater button in their design, the appearance of their remote, buttons, how to make an ergonomic remote, and the option to have a two-piece remote.
Manuel you're going to work on the components for for what we're gonna use.	The industrial designer will work on components.
Gonna talk to you about the working design of the interiors basically which is what dictates the design the both the interface basically and the outer appearance I'm going to do a lot of the stuff on the board. This is the basic basic premise of a remote control. the basic function is to send messages to another system. An energy source feeds an integrated circuit, like a chip, there's also some sound systems but infrared is the better or the more more used system. that can compose messages. Often in the form of infrared bits. A user interface controls the chip and accordingly the messages. what we have is different components that obviously need to go in there. We'll start with an energy source. which is usually a battery This energy source of course is connected to the the user interface itself. which can be buttons, whatever, which in fact controls a chip. the way this goes normally is that this chip then controls an infrared lamp. And Of course that's controlled, the chip itself is controlled by the user interface. The way you normally normally do it is that you add a little device such as a lamp to the whole thing as well, so that you know that it's working basically. The the energy source for one thing can be altered. What we probably cannot alter is of course the infrared, the sending device basically, the infrared lamp. as we've heard speech recognition is the hype obviously in the moment. The user interface. That's something we can also discuss. We cannot change the chip Or if we just do the usual button thing. Or we have a touch pad or something like that And of course the energy source. Batteries. Solar cells. Of course it's always a question whether these these components are in fact available cheap enough, developed enough. the more complex we make it of course, the more expensive younger generations of people have said that they would pay more for a speech recognition remote. possibly it might be worth the investment. I think speech recognition	The industrial designer discussed the interior workings of a remote and then the team discussed the option to include speech recognition in their design.
I was sent a couple of things to modify our new requirements. the remote's only gonna be for the television, which is good because we already decided no teletext. the company wants us to incorporate the corporate colour and our slogan, which is we put the fashion in electronics. And our corporate colours are grey and yellow. And we could probably get away with black too but	The project manager briefed the team on some new requirements to abide by.
younger generations of people have said that they would pay more for a speech recognition remote. possibly it might be worth the investment. I think speech recognition was one of those things where they have to be really good for them to work. 'Cause sometimes you find yourself just saying things over and o if it's on your phone. And you need to sort of take into light languages and then different dialects I suppose as well. I myself I find, when you, h when there's something like spee speech recognition. Like you call on the phone and you try to change your telephone or power or something. Sometimes they have a a speech recognition on the other end, and you find yours, like you said, saying the same thing over and over and over. Another thing about these figures is ninety one percent of the youngest age groups said they'd do it, but probably a lot of them that's actually their parents money. I don't know if they would actually go out and purchase this themselves, a fifteen year old you know. It's a, it's a gimmick factor that they like at first, And the speech recognition I I guess is kind of give or take. probably, I would say, probably not worth the investment at this point in time.	Whether to include speech recognition.
causes a problem for left or right-handed people actually. So. instantly sort of always going for the right-handed person. Maybe you could buy like a special left-handed version of the remote. Special order. it should be probably designed for a right-handed p person.	How to accommodate left-handed people with an ergonomic design that fits right-handed people.
I mean I'm just just thinking maybe if it was circular with the sort of that sort of the sort of early idea we had, with the way that was more like that, So one for the the quick zapping and possibly one you know with just that rounded part that fits into your hand.	The remote will be rounded in shape such that it fits comfortably in the hand.
I think speech recognition was one of those things where they have to be really good for them to work. 'Cause sometimes you find yourself just saying things over and o if it's on your phone. I myself I find, when you, h when there's something like spee speech recognition. Like you call on the phone and you try to change your telephone or power or something. Sometimes they have a a speech recognition on the other end, and you find yours, like you said, saying the same thing over and over and over.	The reliability of speech recognition.
you've got volume, up and down. I guess you've got you know one through nine. For typing in your channels. Channel up and down. Power. a mute. A menu button, maybe.	The remote will have buttons for numbers, volume up and down, channel up and down, power, mute, and a menu.
Talking of which maybe a scrolling function is not not too bad. Would probably be like a scrolling, little scrolling wheel like this. Like a wheel on your mouse.	The remote will include a scroll action.
yellow it's nice and bright, with the buttons being grey or black.	The remote will be yellow with black or gray buttons.
And our slogan pasted somewhere on it, on the the bottom	The corporate slogan will appear on the bottom of the remote.
Minimal number of buttons.	The remote will have a minimal number of buttons.
We want something that looks good.	The remote will look appealing.
We want something that you can find easily.	The remote will be easy to find.
Manuel you'll be working on the look-and-feel design.	The industrial designer will work on the look and feel design.
Ryan you'll be working on the user interface design.	The user interface designer will work on the user interface design.
Corrine we'll want a product evaluation.	The marketing expert will work on a product evaluation.
So is the two piece idea out? Well we sort of rid of that because gonna use a battery. Well we can still design a two-piece remote without having a base, having one of them be a base station, Energy source I think we've, I think we've decided batteries, although not exciting, are probably our best bet. Okay when it comes to the chip-on-print, as I said, the the more advanced features you want, the fancier the chip has to be and the more expensive. So I guess the case would be plastic, with Perhaps that's not even enough rubber to qualify as being part of it. It's more of a su it's more of a supplement maybe. So then for the scroll, are we going for the iPod type? Which will require a more expensive chip-on-print right?	The team then discussed and decided what components, materials, and energy sources to use.
And you know you just p stick on just sort of rubber things that that sort of grip the thumb bit. Is that an option, a plastic shell with a rubbery coating on at certain spots? How about affecting the surface of the actual remote control? Say we don't make it p a particular fruit shape obviously, but give it like the surface of an orange, banana, whatever.	The industrial designer also discussed with the how to incorporate a fruit and vegetable theme into their design.
The details of the components' design, as you can see there, what we have is the board, main board of the remote control. top left side you can see the chip, which is the, what we were talking about, this was is the device to recognise the signals the input, Its job is to wait for you to press a key, then to translate that key press into infrared light signals, that are received by the television. we are talking this this the simple and cheapest version at the same time. We are talking something more complicated of course, it's going to be more expensive as well. we are also restricted in the use of our outer shell, or in the material that we could use for our outer shell. So we what we can use is plastic, rubber, wood and titanium. Can also mix these. what we could use is, or what I was offered, or what we could use, is a basic bateer battery. So obviously I personally have to say that dynamo is out of the question really. solar cell is interesting. May fail though, every here and there. the kinetic energy thing might work, but the same problem. You leave it lying around and you first have to shake it before it it starts to work. So I'd say what we're stuck with really is the basic battery. our interface options are push-buttons. however when it comes to the scroll wheel of the iPod I've one big objection and that is that we have to fit an L_C_D_ into the remote control as well. If we have a more sophistic sophisticated scroll wheel rather than this very basic set-up that we that I've just presented, the chip has to be more s more sophisticated and thus more expensive as well. solar cells cannot be used on a curved or latex surface or remote control. With the titanium we cannot make it a curved design. With plastic, as I understand it, you can use any form. With rubber we could sh pretty much shape it the way we	The industrial designer discussed the interior workings of a remote and the restrictions involved in combining various components, energy sources, and materials.
So I guess the case would be plastic, with Perhaps that's not even enough rubber to qualify as being part of it. It's more of a su it's more of a supplement maybe.	The case will be made of plastic with rubber grips.
So, then I had a look at new products that are on the market. this is the voice, there is a voice recognition remote control, which can control mus multiple devices. And then on the right is obviously an iPod, and all that is is just a a nice big scroll menu that y you sort of go through. And nothing's simpler really. then there's things like this, which is a a a kid's remote, where the the parents have the facility to control and program what children can watch before. So I don't know if there's a possibility of having one remote contr you know like we just had two components, Maybe we've so suggested this two-part thing, where if it was to have a speech recognition thing, And then just have the simple sort of hand-held thing that we sort of devised earlier, as the actual remote. it could be a graphical display, the actual remote contr the actual control port maybe could have like an iPod where you just sort of control through the menus.	The user interface designer presented three existing products on the market - a voice recognition remote, an iPod, and a children's remote - and discussed a few features to include in the team's design.
So then for the scroll, are we going for the iPod type? Yeah I think so. Which will require a more expensive chip-on-print right?	The remote will feature a scroll function similar to the scroll function found on iPods.
The remote will use a more expensive, advanced chip-on-print.
I was sent some information from the company saying that they, the technology department have devised a new speech recognition technology, where you can program questions into such devices. They gave an example of a coffee machine where you program a question, you program the answer, and the machine responds accordingly. There's different ways of a user can use products l like a remote. there's a graphical use, where you you look at pictures and well on a screen. A command line where you obviously type things in, and you get a response. and then it ju that's just to point out the sort of inconsistent u sort of use of interface in remotes.	The user interface designer briefly described how speech recognition technology works and what ways a user can use a remote.
And the two of you get to play with the modelling components and maybe and and get us a prototype. basically just be working on the prototype, we'll accomplish your other two actions.	The user interface designer and industrial designer will work on a prototype
We need to keep it simple, have limited buttons, But I think that, even if it's very subtle, we need to kind of trick our consumers, so they at least get the idea that they're getting something that's new and modern and sleek and We brought up the idea of having two pieces, which we could discuss further. we need to incorporate this fashion trend of fruits and vegetables. Possibly like a cover like they have for mobile phones? Personalise your remote.	The marketing expert stressed the need to incorporate these findings into the team's design and suggested that the team should create a remote that has limited buttons , can be personalized, and is not rectangular.
So I'd say what we're stuck with really is the basic battery. Energy source I think we've, I think we've decided batteries, although not exciting, are probably our best bet.	The remote will use conventional batteries.
I was given a brief executive summary, and then an update on some recent fashion trends that we might like to look at. okay the most important finding was that the fancy look-and-feel seems to be twice as important to the users as the current functional look-and-feel design, the second most important finding was that the remote should be technologically innovative. And thirdly the remote would be easy to use. And again these are all things we've kind of already come up with on our own, but this just backs it up. As far as fashion update, we've learned that fruits and vegetables will be the most important theme for cloths, shoes and furniture. and also, as opposed to last year, this year the material is expected to be spongy in feel.	The marketing expert discussed the results of trend watching reports which indicated a need for products which have a fancy look and feel, are technologically innovative, easy to use, include a fruit and vegetable theme, and are spongy in feel.
I'll just take a few minutes and go through the previous minutes. we decided that, or we know that we need to use company colours, company logo. our Marketing Expert gave us some i information from interviews with a hundred different remote users. with some statistics that backed basically what we were thinking before. which were all things we were thinking we would wanna make it simple. And that it should look different than what's out there. I think we decided that the expense was not necessarily worth it, and that we didn't wanna go with a universal remote, because increasing cost and increasing complexity. I believe then we came up with a couple of ideas for what we think the design of the remote will be. something that will fit into easily into someone's hand. And with a scrolling function also.	The project manager reviewed the minutes of the previous meeting.
Okay when it comes to the chip-on-print, as I said, the the more advanced features you want, the fancier the chip has to be and the more expensive. Which will require a more expensive chip-on-print right?	What sort of chip to use.
Is that an option, a plastic shell with a rubbery coating on at certain spots? And you know you just p stick on just sort of rubber things that that sort of grip the thumb bit. So I guess the case would be plastic, with Perhaps that's not even enough rubber to qualify as being part of it.	Whether to use plastic or rubber.
And you know you just p stick on just sort of rubber things that that sort of grip the thumb bit. Is that an option, a plastic shell with a rubbery coating on at certain spots?	How to have a curved remote made with rubber.
I mean I guess the two options are if we had our remote in the shape of a fruit or vegetable. Or with exterior designs. So maybe we could have something that's somewhat removable, Is that an option, a plastic shell with a rubbery coating on at certain spots? I would say, if I were to make a decision, I would probably put the fruit aspect at the lower lower end of the spectrum of of importance. I think having a shape could be a little ridiculous, How about affecting the surface of the actual remote control? Say we don't make it p a particular fruit shape obviously, an orange, banana, whatever. but give it like the surface of	How to include a fruit and vegetable theme.
I think that perhaps the project evaluation's just supposed to be completed by me. But I'd like to hear your thoughts. h what did you think of our project process? yeah I think we did quite well. Our leadership was quite weak in the beginning. But as the day went along we had more idea of what we were doing. and I think it was interesting as you guys brought up more information and studies that we were right on with a lot of those things. Super super. I had some problem with the pen I think, Minus your PowerPoint fiasco.	The team conducted an evaluation of the project process and found that they performed well and were somewhat satisfied by the resources available to them.
So our total is fifteen point five. by three Euros over. you could maybe take out the L_C_D_ dis display even, Right. We may not need it.	The costs were over budget, so the team opted to exclude the LCD from their design to meet their budget.
It's very intuitive, I think yeah. 'Cause we've we've brought it down to basically four controls most common, which are channel and volume. So that's a one. Something that big and that yellow you just don't lose anymore. But if we were to, if we were, that, the speech recognition. That, we could maybe just use that solely for the the finding thing. Y you could add an extra feature actually. Which makes this thing raise hell when you remove it too far from the television. That can't cost much. Let's add one of those features and say yes. Two.	The team rated the prototype highly on its ease of use and felt that its yellow color and shape detracted slightly from its ability to be misplaced and that a feature which causes the remote to make noise based on its proximity to a television needed to be added.
I think it's definitely different than anything else out there. I'd say, when it comes to the ergonomics, the form and stuff, yes that's definitely more beautiful than your average. So to answer that honestly I would rather say like, we have not solved the problem completely with the ugly remote because the colour is ugly, definitely. I mean I much prefer something like brushed chrome with that form. Four is fair.	The team found that, although the overall design of the prototype was attractive, its yellow color was ugly.
Now we get to do the budget numbers. We want a fifty percent profit on this. and how many batteries do we think this will probably take? Two. That's the advanced chip-on-print, yeah. 'Kay then the case is a Probably it's double curved. Case materials are Plastic. That's not a special colour. It's a specially ugly colour, but it's not special. Well we only have one button so really we shouldn't be charged, we shouldn't be charged anything for the the button supplements.	The project manager led the team in calculating the production costs of the remote and ensuring that they aligned with the project budget.
It's all just stolen technology when it comes down to I don't know that we are that innovative, to tell you the truth. I would say we're probably at four. We have some spongy, yeah. It's not a one though. Probably a four at most. I'd say we did. Well the recent fashion is rather displayed in the in the L_C_D_ and the way you operate it than the form and the colour,	The team thought the prototype was fashionable and not technologically innovative or spongy.
This is our last meeting. I'll go ahead and go through the minutes from the previous meeting. and then we'll have a, the prototype presentation. Then we'll go through the finance and see if we fall within the budget. then we'll do the evaluation, and then we can finish up after that with any changes that we'll need to make, We had the fashion trends that people want a fancy look-and-feel. they liked fruit and vegetables in the new styles. and a spongy feel. they wanted limited buttons and simplicity. the iPod, we really liked the look of that. the materials for the case, the different energy sources, the different types of chips, and made a decision on what we were going to use to make our remote.	The project manager opened the meeting and read the minutes of the previous meeting.
Two.	The remote will use two batteries.
Which makes this thing raise hell when you remove it too far from the television. Let's add one of those features and say yes.	The remote will make some sort of noise based on its proximity to a television.
You guys are gonna help me do an evaluation of the criteria. we're gonna be doing it based on a seven point scale. And one is going to mean true, that we did actually achieve that. With seven being false, we did not achieve that. So for the first one, we need to decide, did we solved the problem of the users who complained about an ugly remote? Did we make it simple for new users?, do the controls now match the operating behaviour of the users? How about the problem of a remote being easily lost? Are we technologically innovative? spongy material? did we put the fashion in electronics? Now we just gotta calculate. Okay we'll say two point four two.	The marketing expert conducted an evaluation of the prototype.
'Kay then the case is a Probably it's double curved.	The remote will be double curved.
basically we we st went with the colour yellow. working on the principle of a fruit which was mentioned, it's basically designed around a banana. These would be like the rubber, the rubber grips. but all the controlling would be done with this scroll wheel. And the the simplest functions would be almost identical to an iPod, And then to access the more complicated functions you'd you sorta go, you press that and go through the menus. we could use the voice. It's as simple as you, we could make it really. Plastic covered with rubber. T the actual thing might be smaller. It's a quick on-off button.	The industrial designer and user interface designer presented the prototype they created, which was designed to look like a banana.
That's the advanced chip-on-print, yeah.	The remote will use an advanced chip-on-print.
by three Euros over. So our total is fifteen point five. What if we completely took out the the one single button we've got on. I suppose the L_C_D_ C_ display's the one that's pushing it up a bit though. you could maybe take out the L_C_D_ dis display even,	How to meet the project budget.
Well we only have one button so really we shouldn't be charged, we shouldn't be charged anything for the the button supplements.	What sort of button supplements the remote requires.
